 ,Date,Site,Time,Transect,Quadrat,QuadratSite,TransectSite,Aux5,Height (cm),Latitude,Longitude,Comments,Row,Column,CoralTaxa,Taxa,Label,Group,Annotator,Date annotated,Machine suggestion 1
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,472,157,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,472,262,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,472,368,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,472,473,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,472,578,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,472,684,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,472,789,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,52,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,157,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,262,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,368,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,473,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,578,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,684,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,577,789,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,52,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,157,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,262,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,368,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,473,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,578,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,684,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,682,789,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,52,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,157,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,262,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,368,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,473,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,578,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,684,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T01Q03.png,18/11/18,Coral Garden,November,1,3,3,1,,,,,,787,789,Soft,Soft,Soft,soft coral,tess.moriarty,2020-06-30 12:03:02+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,148,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,247,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,347,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,446,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,545,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,645,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,48,744,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,148,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,247,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,347,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,446,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,545,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,645,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,147,744,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,148,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,247,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,347,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,446,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,545,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,645,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,245,744,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,148,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,247,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,347,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,446,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,545,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,645,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,344,744,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,148,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,247,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,347,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,446,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,545,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,645,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,443,744,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,148,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,247,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,347,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,446,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,545,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,645,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,541,744,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,148,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,247,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,347,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,446,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,545,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,645,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,640,744,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,49,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,148,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,247,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,347,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,446,DeadAlg,DeadAlg,DeadAlg,algae,tess.moriarty,2020-06-30 12:06:27+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,545,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:06:28+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,645,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:06:28+00:00,
S01T02Q01.png,18/11/18,Coral Garden,November,2,4,1,2,,,,,,739,744,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:06:28+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,33,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,167,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,235,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,302,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,437,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,32,504,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,33,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,167,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,235,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,302,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,437,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,98,504,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,33,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,167,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,235,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,302,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,437,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,164,504,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,33,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,167,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,235,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,302,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,437,DeadAlg,DeadAlg,DeadAlg,algae,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,230,504,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,33,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,167,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,235,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,302,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,437,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,296,504,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,33,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,167,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,235,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,302,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,437,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,362,504,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,33,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,167,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,235,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,302,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,437,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,428,504,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,494,33,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,494,100,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,494,167,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,494,235,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,494,302,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
S01T02Q02.png,18/11/18,Coral Garden,November,2,5,2,2,,,,,,494,369,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 12:21:44+00:00,
